key,source_text,target_text,status
dictionary.mekanism.gas.desc,Display Gas Tags,Display ガス Tags,translated
dictionary.mekanism.infuse_type,Infuse Type,インフューズタイプ,translated
dictionary.mekanism.infuse_type.desc,Display Infuse Type Tags,インフューズタイプタグを表示,translated
dictionary.mekanism.item,Item,アイテム,translated
dictionary.mekanism.item.desc,Display Item Tags,Display アイテム Tags,translated
dictionary.mekanism.key," - %1$s"," - %1$s",translated
dictionary.mekanism.mob_effect,Mob Effect,モブエフェクト,translated
dictionary.mekanism.mob_effect.desc,Display Mob Effect Tags,モブエフェクトタグを表示,translated
dictionary.mekanism.no_key,No key.,キーなし。,translated
dictionary.mekanism.pigment,Pigment,顔料,translated
dictionary.mekanism.pigment.desc,Display Pigment Tags,顔料タグを表示,translated
dictionary.mekanism.potion,Potion,ポーション,translated
dictionary.mekanism.potion.desc,Display Potion Tags,ポーションタグを表示,translated
dictionary.mekanism.slurry,Slurry,スラリー,translated
dictionary.mekanism.slurry.desc,Display Slurry Tags,スラリータグを表示,translated
dictionary.mekanism.tag_type,Tag Type:,タグタイプ：,translated
dictionary.mekanism.tags_found.block,Block Tag(s) found:,ブロック Tag(s) found:,translated
dictionary.mekanism.tags_found.block_entity_type,Block Entity Type Tag(s) found:,ブロック Entity Type Tag(s) found:,translated
dictionary.mekanism.tags_found.entity_type,Entity Type Tag(s) found:,エンティティタイプタグが見つかりました：,translated
dictionary.mekanism.tags_found.fluid,Fluid Tag(s) found:,流体 Tag(s) found:,translated
direction.mekanism.down,Down,下,translated
direction.mekanism.east,East,東,translated
direction.mekanism.east.short,E,東,translated
direction.mekanism.north,North,北,translated
direction.mekanism.north.short,N,北,translated
direction.mekanism.south,South,南,translated
direction.mekanism.south.short,S,南,translated
direction.mekanism.up,Up,上,translated
direction.mekanism.west,West,西,translated
direction.mekanism.west.short,W,西,translated
disassembler.mekanism.efficiency,Efficiency: %1$s,効率: %1$s,translated
disassembler.mekanism.fast,fast,高速,translated
disassembler.mekanism.mode_change,Mode toggled to: %1$s (%2$s),モード toggled to: %1$s (%2$s),translated
disassembler.mekanism.normal,normal,通常,translated
disassembler.mekanism.off,off,オフ,translated
disassembler.mekanism.slow,slow,低速,translated
disassembler.mekanism.vein,vein,鉱脈,translated
energy.mekanism.eu,Electrical Unit,電力単位,translated
energy.mekanism.eu.plural,Electrical Units,電力単位,translated
energy.mekanism.eu.short,EU,EU,translated
energy.mekanism.forge,Forge Energy,Forge エネルギー,translated
energy.mekanism.forge.short,FE,FE,translated
energy.mekanism.joules,Joule,ジュール,translated
energy.mekanism.joules.plural,Joules,ジュール,translated
energy.mekanism.joules.short,J,J,translated
entity.mekanism.flame,Flamethrower Flame,火炎放射火炎,translated
entity.mekanism.robit,Robit,ロビット,translated
equipment.mekanism.body,Body,胴体,translated
equipment.mekanism.feet,Feet,脚,translated
equipment.mekanism.head,Head,頭,translated
equipment.mekanism.legs,Legs,脚,translated
equipment.mekanism.mainhand,Hand 1,利き手,translated
equipment.mekanism.offhand,Hand 2,オフハンド,translated
evaporation.mekanism.evaporation_plant,Thermal Evaporation Plant,熱蒸発プラント,translated
evaporation.mekanism.fluid_production,Production: %1$s mB/t,生産: %1$s mB/t,translated
evaporation.mekanism.height,Height: %1$s,高さ: %1$s,translated
factory.mekanism.combining,Combining,コンバイニング,translated
factory.mekanism.compressing,Compressing,圧縮,translated
factory.mekanism.crushing,Crushing,粉砕,translated
factory.mekanism.enriching,Enriching,濃縮,translated
factory.mekanism.infusing,Infusing,注入,translated
factory.mekanism.injecting,Injecting,注射,translated
factory.mekanism.purifying,Purifying,精製,translated
factory.mekanism.sawing,Sawing,製材,translated
factory.mekanism.smelting,Smelting,製錬,translated
factory.mekanism.type,Recipe type: %1$s,レシピタイプ: %1$s,translated
filter.mekanism.allow_default,Allow Default,デフォルト許可,translated
filter.mekanism.edit,Edit: %1$s,編集: %1$s,translated
filter.mekanism.filter,Filter,フィルター,translated
filter.mekanism.filter.count,T: %1$s,T: %1$s,translated
filter.mekanism.filters,Filters:,フィルターs:,translated
filter.mekanism.fuzzy_mode,Fuzzy Mode,Fuzzy モード,translated
filter.mekanism.item,Item Filter,アイテム フィルター,translated
filter.mekanism.item.no_item,No item,アイテムなし,translated
filter.mekanism.material,Material Filter,Material フィルター,translated
filter.mekanism.material.details,Using material of:,次の材料を使用：,translated
filter.mekanism.modid,Mod ID Filter,Mod ID フィルター,translated
filter.mekanism.modid.id,ID: %1$s,ID: %1$s,translated
filter.mekanism.modid.no_id,No ID,IDなし,translated
filter.mekanism.modid.same_id,Same ID,同じID,translated
filter.mekanism.new,New: %1$s,新規: %1$s,translated
filter.mekanism.no_matches,No matching targets,マッチングするターゲットがありません,translated
filter.mekanism.oredictionificator,Oredictionificator Filter,Oredictionificator フィルター,translated
filter.mekanism.oredictionificator.invalid_namespace,Invalid tag namespace,無効なタグネームスペース,translated
filter.mekanism.oredictionificator.invalid_path,Invalid tag path,無効なタグパス,translated
filter.mekanism.oredictionificator.unsupported_tag,Unsupported tag,サポートされていないタグ,translated
filter.mekanism.select.title,Create New Filter,Create New フィルター,translated
filter.mekanism.sorter.max_less_than_min,Max < min,最大 < 最小,translated
filter.mekanism.sorter.over_sized,Max > 64,最大 > 64,translated
filter.mekanism.sorter.size_missing,Max/min,最大/最小,translated
filter.mekanism.sorter.size_mode,Size Mode,Size モード,translated
filter.mekanism.sorter.size_mode.conflict,"Size Mode - has no effect currently, because single item mode is turned on.","Size モード - has no effect currently, because single item mode is turned on.",translated
filter.mekanism.sorter.size_mode.on,%1$s!,%1$s！,translated
filter.mekanism.tag,Tag Filter,Tag フィルター,translated
filter.mekanism.tag.key,Tag: %1$s,タグ: %1$s,translated
filter.mekanism.tag.no_key,No tag,タグなし,translated
filter.mekanism.tag.same_key,Same tag,同じタグ,translated
fission.mekanism.heated_coolant_tank,Heated Coolant Tank,Heated Coolant タンク,translated
flamethrower.mekanism.combat,Combat,戦闘,translated
flamethrower.mekanism.heat,Heat,熱,translated
flamethrower.mekanism.inferno,Inferno,インフェルノ,translated
flamethrower.mekanism.mode_change,Flamethrower mode changed to: %1$s,火炎放射器のモードが%1$sに変更されました,translated
fluid.mekanism.brine,Brine,ブライン,translated
fluid.mekanism.chlorine,Liquid Chlorine,液体 Chlorine,translated
fluid.mekanism.ethene,Liquid Ethylene,液体 Ethylene,translated
fluid.mekanism.flowing_brine,Flowing Brine,流れるブライン,translated
fluid.mekanism.flowing_chlorine,Flowing Liquid Chlorine,Flowing 液体 Chlorine,translated
fluid.mekanism.flowing_ethene,Flowing Liquid Ethylene,Flowing 液体 Ethylene,translated
fluid.mekanism.flowing_heavy_water,Flowing Heavy Water,流れる重水,translated
fluid.mekanism.flowing_hydrofluoric_acid,Flowing Liquid Hydrofluoric Acid,Flowing 液体 Hydrofluoric Acid,translated
fluid.mekanism.flowing_hydrogen,Flowing Liquid Hydrogen,Flowing 液体 Hydrogen,translated
fluid.mekanism.flowing_hydrogen_chloride,Flowing Liquid Hydrogen Chloride,Flowing 液体 Hydrogen Chloride,translated
fluid.mekanism.flowing_lithium,Flowing Liquid Lithium,Flowing 液体 Lithium,translated
fluid.mekanism.flowing_nutritional_paste,Flowing Nutritional Paste,流れる栄養ペースト,translated
fluid.mekanism.flowing_oxygen,Flowing Liquid Oxygen,Flowing 液体 Oxygen,translated
fluid.mekanism.flowing_sodium,Flowing Liquid Sodium,Flowing 液体 Sodium,translated
fluid.mekanism.flowing_steam,Flowing Liquid Steam,Flowing 液体 Steam,translated
fluid.mekanism.flowing_sulfur_dioxide,Flowing Liquid Sulfur Dioxide,Flowing 液体 Sulfur Dioxide,translated
fluid.mekanism.flowing_sulfur_trioxide,Flowing Liquid Sulfur Trioxide,Flowing 液体 Sulfur Trioxide,translated
fluid.mekanism.flowing_sulfuric_acid,Flowing Sulfuric Acid,流れる硫酸,translated
fluid.mekanism.flowing_superheated_sodium,Flowing Liquid Superheated Sodium,Flowing 液体 Superheated Sodium,translated
fluid.mekanism.flowing_uranium_hexafluoride,Flowing Liquid Uranium Hexafluoride,Flowing 液体 Uranium Hexafluoride,translated
fluid.mekanism.flowing_uranium_oxide,Flowing Liquid Uranium Oxide,Flowing 液体 Uranium Oxide,translated
fluid.mekanism.heavy_water,Heavy Water,重水,translated
fluid.mekanism.hydrofluoric_acid,Liquid Hydrofluoric Acid,液体 Hydrofluoric Acid,translated
fluid.mekanism.hydrogen,Liquid Hydrogen,液体 Hydrogen,translated
fluid.mekanism.hydrogen_chloride,Liquid Hydrogen Chloride,液体 Hydrogen Chloride,translated
fluid.mekanism.lithium,Liquid Lithium,液体 Lithium,translated
fluid.mekanism.nutritional_paste,Nutritional Paste,栄養ペースト,translated
fluid.mekanism.oxygen,Liquid Oxygen,液体 Oxygen,translated
fluid.mekanism.sodium,Liquid Sodium,液体 Sodium,translated
fluid.mekanism.steam,Liquid Steam,液体 Steam,translated
fluid.mekanism.sulfur_dioxide,Liquid Sulfur Dioxide,液体 Sulfur Dioxide,translated
fluid.mekanism.sulfur_trioxide,Liquid Sulfur Trioxide,液体 Sulfur Trioxide,translated
fluid.mekanism.sulfuric_acid,Sulfuric Acid,硫酸,translated
fluid.mekanism.superheated_sodium,Liquid Superheated Sodium,液体 Superheated Sodium,translated
fluid.mekanism.uranium_hexafluoride,Liquid Uranium Hexafluoride,液体 Uranium Hexafluoride,translated
fluid.mekanism.uranium_oxide,Liquid Uranium Oxide,液体 Uranium Oxide,translated
fluid_container.mekanism.both,Both,両方,translated
fluid_container.mekanism.empty,Empty,空,translated
fluid_container.mekanism.fill,Fill,充填,translated
free_runner.mekanism.disabled,Disabled,無効,translated
free_runner.mekanism.mode_change,Free runner mode changed to: %1$s,フリーランナーのモードが%1$sに変更されました,translated
free_runner.mekanism.normal,Regular,通常,translated
frequency.mekanism.delete_confirm,Are you sure you want to delete this frequency? This can't be undone.,このフリーケンシを削除してもよろしいですか？この操作は取り消せません。,translated
frequency.mekanism.format,Frequency: %1$s,フリーケンシ: %1$s,translated
frequency.mekanism.none,No frequency,フリーケンシなし,translated
gas.mekanism.antimatter,Antimatter,反物質,translated
gas.mekanism.brine,Gaseous Brine,ガスeous Brine,translated
gas.mekanism.chlorine,Chlorine,塩素,translated
gas.mekanism.empty,Empty,空,translated
gas.mekanism.ethene,Ethylene,エチレン,translated
gas.mekanism.fissile_fuel,Fissile Fuel,核分裂性燃料,translated
gas.mekanism.hydrofluoric_acid,Hydrofluoric Acid,フッ化水素酸,translated
gas.mekanism.hydrogen,Hydrogen,水素,translated
gas.mekanism.hydrogen_chloride,Hydrogen Chloride,塩化水素,translated
gas.mekanism.lithium,Lithium,リチウム,translated
gas.mekanism.nuclear_waste,Nuclear Waste,核廃棄物,translated
gas.mekanism.osmium,Osmium,オスミウム,translated
gas.mekanism.oxygen,Oxygen,酸素,translated
gas.mekanism.plutonium,Plutonium,プルトニウム,translated
gas.mekanism.polonium,Polonium,ポロニウム,translated
gas.mekanism.sodium,Sodium,ナトリウム,translated
gas.mekanism.spent_nuclear_waste,Spent Nuclear Waste,使用済み核廃棄物,translated
gas.mekanism.steam,Steam,蒸気,translated
gas.mekanism.sulfur_dioxide,Sulfur Dioxide,二酸化硫黄,translated
gas.mekanism.sulfur_trioxide,Sulfur Trioxide,三酸化硫黄,translated
gas.mekanism.sulfuric_acid,Sulfuric Acid,硫酸,translated
gas.mekanism.superheated_sodium,Superheated Sodium,過熱ナトリウム,translated
gas.mekanism.uranium_hexafluoride,Uranium Hexafluoride,六フッ化ウラン,translated
gas.mekanism.uranium_oxide,Uranium Oxide,酸化ウラン,translated
gas.mekanism.water_vapor,Water Vapor,水蒸気,translated
gas_mode.mekanism.dumping,Dumping,ダンピング,translated
gas_mode.mekanism.dumping_excess,Dumping Excess,余剰ダンピング,translated
gas_mode.mekanism.idle,Idle,アイドル,translated
generic.mekanism.block_pos,"%1$s, %2$s, %3$s","%1$s, %2$s, %3$s",translated
generic.mekanism.fraction,%1$s/%2$s,%1$s/%2$s,translated
generic.mekanism.hex,#%1$s,#%1$s,translated
generic.mekanism.list,- %1$s,- %1$s,translated
generic.mekanism.mb,%1$s mB,%1$s mB,translated
generic.mekanism.parenthesis,(%1$s),(%1$s),translated
generic.mekanism.per_mb,%1$s/mB,%1$s/mB,translated
generic.mekanism.per_tick,%1$s/t,%1$s/t,translated
generic.mekanism.percent,%1$s%%,%1$s%%,translated
generic.mekanism.pre_colon,%1$s:,%1$s:,translated
generic.mekanism.pre_pre_colon,%1$s %2$s: %3$s,%1$s %2$s: %3$s,translated
generic.mekanism.square_bracket,[%1$s],[%1$s],translated
generic.mekanism.stored,%1$s: %2$s,%1$s: %2$s,translated
generic.mekanism.stored.mb,%1$s: %2$s mB,%1$s: %2$s mB,translated
generic.mekanism.transfer,- %1$s (%2$s),- %1$s (%2$s),translated
generic.mekanism.with_comma,"%1$s, %2$s","%1$s, %2$s",translated
generic.mekanism.with_parenthesis,%1$s (%2$s),%1$s (%2$s),translated
generic.mekanism.with_two_parenthesis,%1$s (%2$s) (%3$s),%1$s (%2$s) (%3$s),translated
gui.mekanism.chemical,Chemical: %1$s,化学物質: %1$s,translated
gui.mekanism.close,Close,閉じる,translated
gui.mekanism.color_picker,Color Picker,色選択,translated
gui.mekanism.compass,Compass,コンパス,translated
gui.mekanism.crafting.tab,Crafting (%1$s/%2$s),クラフト (%1$s/%2$s),translated
gui.mekanism.crafting.window,Crafting Window %1$s,クラフトウィンドウ %1$s,translated
gui.mekanism.danger,Danger,危険,translated
gui.mekanism.default,Default,デフォルト,translated
gui.mekanism.delay,Delay: %1$st,遅延: %1$st,translated
gui.mekanism.dissipated,Dissipated: %1$s/t,消散: %1$s/t,translated
gui.mekanism.dynamic_tank,Dynamic Tank,ダイナミックタンク,translated
gui.mekanism.eject,Eject: %1$s,排出: %1$s,translated
gui.mekanism.empty,Empty,空,translated
gui.mekanism.energy,Energy: %1$s,エネルギー: %1$s,translated
gui.mekanism.false,False,偽,translated
gui.mekanism.finished,Finished: %1$s,完了: %1$s,translated
gui.mekanism.fuel,Fuel: %1$s,燃料: %1$s,translated
gui.mekanism.gas,Gas: %1$s,ガス: %1$s,translated
gui.mekanism.height,Height,高さ,translated
gui.mekanism.helmet_options,Helmet Options,ヘルメットオプション,translated
gui.mekanism.hud_overlay,HUD Overlay:,HUDオーバーレイ:,translated
gui.mekanism.infinite,Infinite,無限,translated
gui.mekanism.infuse_type,Infuse Type: %1$s,インフューズタイプ: %1$s,translated
gui.mekanism.issues,Issues:,問題:,translated
gui.mekanism.issues.filter_has_blacklisted_element," - Filter contains at least one element that is blacklisted"," - フィルターにブラックリストに登録された要素が含まれています",translated
gui.mekanism.issues.input_doesnt_produce_output," - Input does not produce output"," - 入力が出力を生成しません",translated
gui.mekanism.issues.invalid_oredictionificator_filter," - Filter is no longer valid or supported"," - フィルターが有効ではなくなったか、サポートされていません",translated
gui.mekanism.issues.no_energy," - Not enough energy to operate"," - 動作に十分なエネルギーがありません",translated
gui.mekanism.issues.no_energy.reduced_rate," - Not enough energy to run at maximum speed"," - 最大速度で実行するのに十分なエネルギーがありません",translated
gui.mekanism.issues.no_recipe," - No matching recipe or not enough input"," - 一致するレシピがないか、入力が不足しています",translated
gui.mekanism.issues.no_space," - Not enough room in output"," - 出力の余裕がありません",translated
gui.mekanism.liquid,Liquid: %1$s,液体: %1$s,translated
gui.mekanism.max,Max: %1$s,最大: %1$s,translated
gui.mekanism.max_output,Max Output: %1$s/t,最大出力: %1$s/t,translated
gui.mekanism.min,Min: %1$s,最小: %1$s,translated
gui.mekanism.move_down,Move Down,下に移動,translated
gui.mekanism.move_up,Move Up,上に移動,translated
gui.mekanism.needed,Needed: %1$s,必要: %1$s,translated
gui.mekanism.needed_per_tick,Needed: %1$s/t,必要: %1$s/t,translated
gui.mekanism.no_delay,No Delay,遅延なし,translated
gui.mekanism.no_fluid,No fluid,流体なし,translated
gui.mekanism.no_recipe,(No recipe),(レシピなし),translated
gui.mekanism.none,None,なし,translated
gui.mekanism.opacity,Opacity,不透明度,translated
gui.mekanism.pigment,Pigment: %1$s,顔料: %1$s,translated
gui.mekanism.process_rate,Process Rate: %1$s,処理速度: %1$s,translated
gui.mekanism.process_rate_mb,Process Rate: %1$s mB/t,処理速度: %1$s mB/t,translated
gui.mekanism.progress,Progress: %1$s,進捗: %1$s,translated
gui.mekanism.radial_screen,Radial Selector Screen,放射状セレクター画面,translated
gui.mekanism.radiation_dose,Radiation Dose: %1$s,放射線量: %1$s,translated
gui.mekanism.radiation_exposure,Radiation Exposure: %1$s,放射線被曝: %1$s,translated
gui.mekanism.rgb,RGB:,RGB:,translated
gui.mekanism.set,Set:,設定:,translated
gui.mekanism.slurry,Slurry: %1$s,スラリー: %1$s,translated
gui.mekanism.stabilizer.center,"Chunk at (%1$s, %2$s) is always loaded.","(%1$s, %2$s)のチャンクは常にロードされています。",translated
gui.mekanism.stabilizer.toggle_loading,"Toggle chunk loading %1$s at (%2$s, %3$s)","(%2$s, %3$s)のチャンク読み込みを切り替え %1$s",translated
gui.mekanism.storing,Storing: %1$s,保存中: %1$s,translated
gui.mekanism.ticks_required,Ticks Required: %1$s,必要なティック: %1$s,translated
gui.mekanism.transferred_rate,Transferred: %1$s/t,転送: %1$s/t,translated
gui.mekanism.true,True,真,translated
gui.mekanism.unit,Unit: %1$s,単位: %1$s,translated
gui.mekanism.upgrade,%1$s Upgrade,%1$sアップグレード,translated
gui.mekanism.upgrade.not_supported,%1$s (Not Supported),%1$s (未サポート),translated
gui.mekanism.upgrade.uninstall,Uninstall,アンインストール,translated
gui.mekanism.upgrade.uninstall.tooltip,"Uninstalls a single upgrade, hold shift to uninstall all.",1つのアップグレードをアンインストールします。Shiftキーを押してすべてをアンインストールします。,translated
gui.mekanism.upgrades,Upgrades,アップグレード,translated
gui.mekanism.upgrades.amount,Amount: %1$s/%2$s,数量: %1$s/%2$s,translated
gui.mekanism.upgrades.effect,Effect: %1$sx,効果: %1$sx,translated
gui.mekanism.upgrades.no_selection,No selection.,選択されていません。,translated
gui.mekanism.upgrades.supported,Supported:,サポート:,translated
gui.mekanism.usage,Usage: %1$s/t,使用: %1$s/t,translated
gui.mekanism.using,Using: %1$s/t,使用中: %1$s/t,translated
gui.mekanism.volume,Volume: %1$s,容積: %1$s,translated
gui.mekanism.warning,Warning,警告,translated
gui.mekanism.width,Width,幅,translated
holiday.mekanism.border,%1$s%2$s%1$s,%1$s%2$s%1$s,translated
holiday.mekanism.christmas.1,"Merry Christmas, %1$s!","Merry Christmas, %1$s!",translated
holiday.mekanism.christmas.2,May you have plenty of Christmas cheer,May you have plenty of Christmas cheer,translated
holiday.mekanism.christmas.3,and have a relaxing holiday with your,and have a relaxing holiday with your,translated
holiday.mekanism.christmas.4,family :),family :),translated
holiday.mekanism.may_4.1,"May the 4th be with you, %1$s!","May the 4th be with you, %1$s!",translated
holiday.mekanism.new_year.1,"Happy New Year, %1$s!","Happy New Year, %1$s!",translated
holiday.mekanism.new_year.2,Best wishes to you as we enter this,Best wishes to you as we enter this,translated
holiday.mekanism.new_year.3,new and exciting year of %1$s! :),new and exciting year of %1$s! :),translated
holiday.mekanism.signature,-aidancbrady,-aidancbrady,translated
info.mekanism.jei.heavy_water,%1$s mB of Heavy Water can be extracted from a water source block via an electric pump with a filter upgrade installed.,%1$s mBの重水は、フィルターアップグレードがインストールされた電動ポンプを使用して、水源ブロックから抽出できます。,translated
info.mekanism.jei.module_installation,"Using a Modification Station, modules can be installed on the various MekaSuit pieces and on the Meka-Tool.",改造ステーションを使用して、モジュールはMekaSuitのさまざまな部分とMeka-Toolにインストールできます。,translated
infuse_type.mekanism.bio,Biomass,バイオマス,translated
infuse_type.mekanism.carbon,Carbon,炭素,translated
infuse_type.mekanism.diamond,Diamond,ダイヤモンド,translated
infuse_type.mekanism.empty,Empty,空,translated
infuse_type.mekanism.fungi,Fungi,菌類,translated
infuse_type.mekanism.gold,Gold,金,translated
infuse_type.mekanism.redstone,Redstone,レッドストーン,translated
infuse_type.mekanism.refined_obsidian,Refined Obsidian,精製黒曜石,translated
infuse_type.mekanism.tin,Tin,錫,translated
item.mekanism.advanced_control_circuit,Advanced Control Circuit,高度な制御回路,translated
item.mekanism.advanced_tier_installer,Advanced Tier Installer,高度なティアインストーラー,translated
item.mekanism.alloy_atomic,Atomic Alloy,原子合金,translated
item.mekanism.alloy_infused,Infused Alloy,注入合金,translated
item.mekanism.alloy_reinforced,Reinforced Alloy,強化合金,translated
item.mekanism.atomic_disassembler,Atomic Disassembler,原子ディスアセンブラー,translated
item.mekanism.basic_control_circuit,Basic Control Circuit,基本制御回路,translated
item.mekanism.basic_tier_installer,Basic Tier Installer,基本ティアインストーラー,translated
item.mekanism.bio_fuel,Bio Fuel,バイオ燃料,translated
item.mekanism.brine_bucket,Brine Bucket,ブラインバケツ,translated
item.mekanism.canteen,Canteen,キャンティーン,translated
item.mekanism.chlorine_bucket,Liquid Chlorine Bucket,液体塩素バケツ,translated
item.mekanism.clump_copper,Copper Clump,銅塊,translated
item.mekanism.clump_gold,Gold Clump,金塊,translated
item.mekanism.clump_iron,Iron Clump,鉄塊,translated
item.mekanism.clump_lead,Lead Clump,鉛塊,translated
item.mekanism.clump_osmium,Osmium Clump,オスミウム塊,translated
item.mekanism.clump_tin,Tin Clump,錫塊,translated
item.mekanism.clump_uranium,Uranium Clump,ウラン塊,translated
item.mekanism.configuration_card,Configuration Card,設定カード,translated
item.mekanism.configurator,Configurator,コンフィギュレーター,translated
item.mekanism.crafting_formula,Crafting Formula,クラフトレシピ,translated
item.mekanism.crystal_copper,Copper Crystal,銅結晶,translated
item.mekanism.crystal_gold,Gold Crystal,金結晶,translated
item.mekanism.crystal_iron,Iron Crystal,鉄結晶,translated
item.mekanism.crystal_lead,Lead Crystal,鉛結晶,translated
item.mekanism.crystal_osmium,Osmium Crystal,オスミウム結晶,translated
item.mekanism.crystal_tin,Tin Crystal,錫結晶,translated
item.mekanism.crystal_uranium,Uranium Crystal,ウラン結晶,translated
item.mekanism.dictionary,Dictionary,辞書,translated
item.mekanism.dirty_dust_copper,Dirty Copper Dust,汚い銅粉,translated
item.mekanism.dirty_dust_gold,Dirty Gold Dust,汚い金粉,translated
item.mekanism.dirty_dust_iron,Dirty Iron Dust,汚い鉄粉,translated
item.mekanism.dirty_dust_lead,Dirty Lead Dust,汚い鉛粉,translated
item.mekanism.dirty_dust_osmium,Dirty Osmium Dust,汚いオスミウム粉,translated
item.mekanism.dirty_dust_tin,Dirty Tin Dust,汚い錫粉,translated
item.mekanism.dirty_dust_uranium,Dirty Uranium Dust,汚いウラン粉,translated
item.mekanism.dirty_netherite_scrap,Dirty Netherite Scrap,汚いネザライト片,translated
item.mekanism.dosimeter,Dosimeter,線量計,translated
item.mekanism.dust_bronze,Bronze Dust,青銅粉,translated
item.mekanism.dust_charcoal,Charcoal Dust,木炭粉,translated
item.mekanism.dust_coal,Coal Dust,石炭粉,translated
item.mekanism.dust_copper,Copper Dust,銅粉,translated
item.mekanism.dust_diamond,Diamond Dust,ダイヤモンド粉,translated
item.mekanism.dust_emerald,Emerald Dust,エメラルド粉,translated
item.mekanism.dust_fluorite,Fluorite Dust,フッ石粉,translated
item.mekanism.dust_gold,Gold Dust,金粉,translated
item.mekanism.dust_iron,Iron Dust,鉄粉,translated
item.mekanism.dust_lapis_lazuli,Lapis Lazuli Dust,ラピスラズリ粉,translated
item.mekanism.dust_lead,Lead Dust,鉛粉,translated
item.mekanism.dust_lithium,Lithium Dust,リチウム粉,translated
item.mekanism.dust_netherite,Netherite Dust,ネザライト粉,translated
item.mekanism.dust_obsidian,Obsidian Dust,黒曜石粉,translated
item.mekanism.dust_osmium,Osmium Dust,オスミウム粉,translated
item.mekanism.dust_quartz,Quartz Dust,石英粉,translated
item.mekanism.dust_refined_obsidian,Refined Obsidian Dust,精製黒曜石粉,translated
item.mekanism.dust_steel,Steel Dust,鋼鉄粉,translated
item.mekanism.dust_sulfur,Sulfur Dust,硫黄粉,translated
item.mekanism.dust_tin,Tin Dust,錫粉,translated
item.mekanism.dust_uranium,Uranium Dust,ウラン粉,translated
item.mekanism.dye_base,Dye Base,染料ベース,translated
item.mekanism.electric_bow,Electric Bow,電気弓,translated
item.mekanism.electrolytic_core,Electrolytic Core,電解コア,translated
item.mekanism.elite_control_circuit,Elite Control Circuit,エリート制御回路,translated
item.mekanism.elite_tier_installer,Elite Tier Installer,エリートティアインストーラー,translated
item.mekanism.energy_tablet,Energy Tablet,エネルギータブレット,translated
item.mekanism.enriched_carbon,Enriched Carbon,濃縮炭素,translated
item.mekanism.enriched_diamond,Enriched Diamond,濃縮ダイヤモンド,translated
item.mekanism.enriched_gold,Enriched Gold,濃縮金,translated
item.mekanism.enriched_iron,Enriched Iron,濃縮鉄,translated
item.mekanism.enriched_redstone,Enriched Redstone,濃縮レッドストーン,translated
item.mekanism.enriched_refined_obsidian,Enriched Obsidian,濃縮精製黒曜石,translated
item.mekanism.enriched_tin,Enriched Tin,濃縮錫,translated
item.mekanism.ethene_bucket,Liquid Ethylene Bucket,液体エチレンバケツ,translated
item.mekanism.flamethrower,Flamethrower,火炎放射器,translated
item.mekanism.fluorite_gem,Fluorite,フッ石,translated
item.mekanism.free_runners,Free Runners,フリーランナー,translated
item.mekanism.free_runners_armored,Armored Free Runners,装甲フリーランナー,translated
item.mekanism.gauge_dropper,Gauge Dropper,ゲージドロッパー,translated
item.mekanism.geiger_counter,Geiger Counter,ガイガーカウンター,translated
item.mekanism.hazmat_boots,Hazmat Boots,ハズマットブーツ,translated
item.mekanism.hazmat_gown,Hazmat Gown,ハズマットガウン,translated
item.mekanism.hazmat_mask,Hazmat Mask,ハズマットマスク,translated
item.mekanism.hazmat_pants,Hazmat Pants,ハズマットパンツ,translated
item.mekanism.hdpe_elytra,HDPE Reinforced Elytra,HDPE補強エリトラ,translated
item.mekanism.hdpe_pellet,HDPE Pellet,HDPEペレット,translated
item.mekanism.hdpe_rod,HDPE Rod,HDPEロッド,translated
item.mekanism.hdpe_sheet,HDPE Sheet,HDPEシート,translated
item.mekanism.hdpe_stick,PlaStick,プラスティック,translated
item.mekanism.heavy_water_bucket,Heavy Water Bucket,重水バケツ,translated
item.mekanism.hydrofluoric_acid_bucket,Liquid Hydrofluoric Acid Bucket,液体フッ化水素酸バケツ,translated
item.mekanism.hydrogen_bucket,Liquid Hydrogen Bucket,液体水素バケツ,translated
item.mekanism.hydrogen_chloride_bucket,Liquid Hydrogen Chloride Bucket,液体塩化水素バケツ,translated
item.mekanism.ingot_bronze,Bronze Ingot,青銅インゴット,translated
item.mekanism.ingot_lead,Lead Ingot,鉛インゴット,translated
item.mekanism.ingot_osmium,Osmium Ingot,オスミウムインゴット,translated
item.mekanism.ingot_refined_glowstone,Refined Glowstone Ingot,精製グロウストーンインゴット,translated
item.mekanism.ingot_refined_obsidian,Refined Obsidian Ingot,精製黒曜石インゴット,translated
item.mekanism.ingot_steel,Steel Ingot,鋼鉄インゴット,translated
item.mekanism.ingot_tin,Tin Ingot,錫インゴット,translated
item.mekanism.ingot_uranium,Uranium Ingot,ウランインゴット,translated
item.mekanism.jetpack,Jetpack,ジェットパック,translated
item.mekanism.jetpack_armored,Armored Jetpack,装甲ジェットパック,translated
item.mekanism.lithium_bucket,Liquid Lithium Bucket,液体リチウムバケツ,translated
item.mekanism.meka_tool,Meka-Tool,メカツール,translated
item.mekanism.mekasuit_bodyarmor,MekaSuit Bodyarmor,メカスーツ胸部装甲,translated
item.mekanism.mekasuit_boots,MekaSuit Boots,メカスーツブーツ,translated
item.mekanism.mekasuit_helmet,MekaSuit Helmet,メカスーツヘルメット,translated
